year_month,store,item,sales,forecast,error,avg_demand,std_demand,safety_stock,reorder_point,current_inventory,stockout_risk
2014-11-01,1,49,796,807.0,-11.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,368,High Risk
2014-12-01,1,49,593,717.3333333333334,-124.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,375,High Risk
2015-01-01,1,49,561,650.0,-89.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,415,High Risk
2015-02-01,1,49,520,558.0,-38.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,214,High Risk
2015-03-01,1,49,703,594.6666666666666,108.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,112,High Risk
2015-04-01,1,49,825,682.6666666666666,142.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,208,High Risk
2015-05-01,1,49,984,837.3333333333334,146.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,420,High Risk
2015-06-01,1,49,951,920.0,31.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,221,High Risk
2015-07-01,1,49,1035,990.0,45.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,291,High Risk
2015-08-01,1,49,1032,1006.0,26.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,240,High Risk
2015-09-01,1,49,847,971.3333333333334,-124.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,238,High Risk
2015-10-01,1,49,826,901.6666666666666,-75.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,260,High Risk
2015-11-01,1,49,844,839.0,5.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,369,High Risk
2015-12-01,1,49,641,770.3333333333334,-129.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,225,High Risk
2016-01-01,1,49,613,699.3333333333334,-86.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,132,High Risk
2016-02-01,1,49,618,624.0,-6.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,422,High Risk
2016-03-01,1,49,749,660.0,89.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,269,High Risk
2016-04-01,1,49,916,761.0,155.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,109,High Risk
2016-05-01,1,49,1004,889.6666666666666,114.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,395,High Risk
2016-06-01,1,49,1026,982.0,44.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,224,High Risk
2016-07-01,1,49,1116,1048.6666666666667,67.33333333333326,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,243,High Risk
2016-08-01,1,49,1065,1069.0,-4.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,386,High Risk
2016-09-01,1,49,813,998.0,-185.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,279,High Risk
2016-10-01,1,49,902,926.6666666666666,-24.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,290,High Risk
2016-11-01,1,49,916,877.0,39.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,468,High Risk
2016-12-01,1,49,703,840.3333333333334,-137.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,226,High Risk
2017-01-01,1,49,672,763.6666666666666,-91.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,441,High Risk
2017-02-01,1,49,621,665.3333333333334,-44.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,139,High Risk
2017-03-01,1,49,834,709.0,125.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,460,High Risk
2017-04-01,1,49,961,805.3333333333334,155.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,436,High Risk
2017-05-01,1,49,1015,936.6666666666666,78.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,335,High Risk
2017-06-01,1,49,1051,1009.0,42.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,120,High Risk
2017-07-01,1,49,1174,1080.0,94.0,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,148,High Risk
2017-08-01,1,49,1011,1078.6666666666667,-67.66666666666674,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,365,High Risk
2017-09-01,1,49,964,1049.6666666666667,-85.66666666666674,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,242,High Risk
2017-10-01,1,49,927,967.3333333333334,-40.33333333333337,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,287,High Risk
2017-11-01,1,49,955,948.6666666666666,6.333333333333371,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,484,High Risk
2017-12-01,1,49,724,868.6666666666666,-144.66666666666663,805.3166666666667,179.4841470424283,783.5361886321439,6420.7528552988115,171,High Risk
2013-01-01,1,50,1042,,,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,382,High Risk
2013-02-01,1,50,1049,,,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,414,High Risk
2013-03-01,1,50,1357,1149.3333333333333,207.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,463,High Risk
2013-04-01,1,50,1556,1320.6666666666667,235.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,419,High Risk
2013-05-01,1,50,1726,1546.3333333333333,179.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,127,High Risk
2013-06-01,1,50,1900,1727.3333333333333,172.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,421,High Risk
2013-07-01,1,50,1919,1848.3333333333333,70.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,203,High Risk
2013-08-01,1,50,1805,1874.6666666666667,-69.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,380,High Risk
2013-09-01,1,50,1527,1750.3333333333333,-223.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,242,High Risk
2013-10-01,1,50,1477,1603.0,-126.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,196,High Risk
2013-11-01,1,50,1543,1515.6666666666667,27.333333333333258,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,456,High Risk
2013-12-01,1,50,1164,1394.6666666666667,-230.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,153,High Risk
2014-01-01,1,50,1229,1312.0,-83.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,189,High Risk
2014-02-01,1,50,1211,1201.3333333333333,9.666666666666742,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,379,High Risk
2014-03-01,1,50,1569,1336.3333333333333,232.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,477,High Risk
2014-04-01,1,50,1781,1520.3333333333333,260.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,130,High Risk
2014-05-01,1,50,1978,1776.0,202.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,271,High Risk
2014-06-01,1,50,2035,1931.3333333333333,103.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,102,High Risk
2014-07-01,1,50,2248,2087.0,161.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,158,High Risk
2014-08-01,1,50,2002,2095.0,-93.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,401,High Risk
2014-09-01,1,50,1797,2015.6666666666667,-218.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,457,High Risk
2014-10-01,1,50,1669,1822.6666666666667,-153.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,220,High Risk
2014-11-01,1,50,1852,1772.6666666666667,79.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,454,High Risk
2014-12-01,1,50,1284,1601.6666666666667,-317.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,193,High Risk
2015-01-01,1,50,1239,1458.3333333333333,-219.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,222,High Risk
2015-02-01,1,50,1199,1240.6666666666667,-41.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,412,High Risk
2015-03-01,1,50,1648,1362.0,286.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,336,High Risk
2015-04-01,1,50,1969,1605.3333333333333,363.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,173,High Risk
2015-05-01,1,50,2031,1882.6666666666667,148.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,430,High Risk
2015-06-01,1,50,2175,2058.3333333333335,116.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,400,High Risk
2015-07-01,1,50,2306,2170.6666666666665,135.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,200,High Risk
2015-08-01,1,50,2015,2165.3333333333335,-150.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,168,High Risk
2015-09-01,1,50,1958,2093.0,-135.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,434,High Risk
2015-10-01,1,50,1858,1943.6666666666667,-85.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,436,High Risk
2015-11-01,1,50,1899,1905.0,-6.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,318,High Risk
2015-12-01,1,50,1395,1717.3333333333333,-322.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,126,High Risk
2016-01-01,1,50,1342,1545.3333333333333,-203.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,196,High Risk
2016-02-01,1,50,1435,1390.6666666666667,44.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,148,High Risk
2016-03-01,1,50,1811,1529.3333333333333,281.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,298,High Risk
2016-04-01,1,50,2026,1757.3333333333333,268.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,435,High Risk
2016-05-01,1,50,2279,2038.6666666666667,240.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,361,High Risk
2016-06-01,1,50,2368,2224.3333333333335,143.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,405,High Risk
2016-07-01,1,50,2600,2415.6666666666665,184.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,244,High Risk
2016-08-01,1,50,2174,2380.6666666666665,-206.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,129,High Risk
2016-09-01,1,50,2062,2278.6666666666665,-216.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,318,High Risk
2016-10-01,1,50,1966,2067.3333333333335,-101.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,246,High Risk
2016-11-01,1,50,2004,2010.6666666666667,-6.6666666666667425,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,183,High Risk
2016-12-01,1,50,1533,1834.3333333333333,-301.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,493,High Risk
2017-01-01,1,50,1405,1647.3333333333333,-242.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,325,High Risk
2017-02-01,1,50,1433,1457.0,-24.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,263,High Risk
2017-03-01,1,50,1929,1589.0,340.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,406,High Risk
2017-04-01,1,50,2060,1807.3333333333333,252.66666666666674,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,379,High Risk
2017-05-01,1,50,2308,2099.0,209.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,427,High Risk
2017-06-01,1,50,2361,2243.0,118.0,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,453,High Risk
2017-07-01,1,50,2689,2452.6666666666665,236.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,479,High Risk
2017-08-01,1,50,2349,2466.3333333333335,-117.33333333333348,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,303,High Risk
2017-09-01,1,50,2152,2396.6666666666665,-244.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,224,High Risk
2017-10-01,1,50,2002,2167.6666666666665,-165.66666666666652,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,440,High Risk
2017-11-01,1,50,2078,2077.3333333333335,0.6666666666665151,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,145,High Risk
2017-12-01,1,50,1582,1887.3333333333333,-305.33333333333326,1806.0,392.7884668126306,1714.7139917169368,14356.713991716937,158,High Risk
2013-01-01,2,1,486,,,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,219,High Risk
2013-02-01,2,1,480,,,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,234,High Risk
2013-03-01,2,1,686,550.6666666666666,135.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,262,High Risk
2013-04-01,2,1,743,636.3333333333334,106.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,354,High Risk
2013-05-01,2,1,843,757.3333333333334,85.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,160,High Risk
2013-06-01,2,1,845,810.3333333333334,34.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,126,High Risk
2013-07-01,2,1,911,866.3333333333334,44.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,210,High Risk
2013-08-01,2,1,805,853.6666666666666,-48.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,483,High Risk
2013-09-01,2,1,733,816.3333333333334,-83.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,348,High Risk
2013-10-01,2,1,736,758.0,-22.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,179,High Risk
2013-11-01,2,1,713,727.3333333333334,-14.333333333333371,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,415,High Risk
2013-12-01,2,1,549,666.0,-117.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,425,High Risk
2014-01-01,2,1,564,608.6666666666666,-44.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,306,High Risk
2014-02-01,2,1,554,555.6666666666666,-1.6666666666666288,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,201,High Risk
2014-03-01,2,1,733,617.0,116.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,165,High Risk
2014-04-01,2,1,774,687.0,87.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,359,High Risk
2014-05-01,2,1,934,813.6666666666666,120.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,299,High Risk
2014-06-01,2,1,955,887.6666666666666,67.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,113,High Risk
2014-07-01,2,1,1116,1001.6666666666666,114.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,361,High Risk
2014-08-01,2,1,935,1002.0,-67.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,343,High Risk
2014-09-01,2,1,872,974.3333333333334,-102.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,490,High Risk
2014-10-01,2,1,857,888.0,-31.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,317,High Risk
2014-11-01,2,1,875,868.0,7.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,356,High Risk
2014-12-01,2,1,640,790.6666666666666,-150.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,294,High Risk
2015-01-01,2,1,591,702.0,-111.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,369,High Risk
2015-02-01,2,1,603,611.3333333333334,-8.333333333333371,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,427,High Risk
2015-03-01,2,1,821,671.6666666666666,149.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,304,High Risk
2015-04-01,2,1,848,757.3333333333334,90.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,286,High Risk
2015-05-01,2,1,977,882.0,95.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,170,High Risk
2015-06-01,2,1,1055,960.0,95.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,378,High Risk
2015-07-01,2,1,1175,1069.0,106.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,181,High Risk
2015-08-01,2,1,972,1067.3333333333333,-95.33333333333326,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,144,High Risk
2015-09-01,2,1,844,997.0,-153.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,227,High Risk
2015-10-01,2,1,934,916.6666666666666,17.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,172,High Risk
2015-11-01,2,1,901,893.0,8.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,292,High Risk
2015-12-01,2,1,653,829.3333333333334,-176.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,375,High Risk
2016-01-01,2,1,650,734.6666666666666,-84.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,272,High Risk
2016-02-01,2,1,685,662.6666666666666,22.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,435,High Risk
2016-03-01,2,1,868,734.3333333333334,133.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,121,High Risk
2016-04-01,2,1,996,849.6666666666666,146.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,242,High Risk
2016-05-01,2,1,1010,958.0,52.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,157,High Risk
2016-06-01,2,1,1177,1061.0,116.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,252,High Risk
2016-07-01,2,1,1235,1140.6666666666667,94.33333333333326,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,268,High Risk
2016-08-01,2,1,1008,1140.0,-132.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,468,High Risk
2016-09-01,2,1,964,1069.0,-105.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,358,High Risk
2016-10-01,2,1,889,953.6666666666666,-64.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,374,High Risk
2016-11-01,2,1,938,930.3333333333334,7.666666666666629,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,398,High Risk
2016-12-01,2,1,728,851.6666666666666,-123.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,496,High Risk
2017-01-01,2,1,665,777.0,-112.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,272,High Risk
2017-02-01,2,1,687,693.3333333333334,-6.333333333333371,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,284,High Risk
2017-03-01,2,1,842,731.3333333333334,110.66666666666663,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,275,High Risk
2017-04-01,2,1,1021,850.0,171.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,258,High Risk
2017-05-01,2,1,1094,985.6666666666666,108.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,449,High Risk
2017-06-01,2,1,1134,1083.0,51.0,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,375,High Risk
2017-07-01,2,1,1326,1184.6666666666667,141.33333333333326,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,425,High Risk
2017-08-01,2,1,1120,1193.3333333333333,-73.33333333333326,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,413,High Risk
2017-09-01,2,1,1000,1148.6666666666667,-148.66666666666674,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,289,High Risk
2017-10-01,2,1,998,1039.3333333333333,-41.33333333333326,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,146,High Risk
2017-11-01,2,1,997,998.3333333333334,-1.3333333333333712,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,477,High Risk
2017-12-01,2,1,700,898.3333333333334,-198.33333333333337,857.4166666666666,192.337123845189,839.6457260066722,6841.562392673339,229,High Risk
2013-01-01,2,2,1334,,,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,258,High Risk
2013-02-01,2,2,1262,,,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,442,High Risk
2013-03-01,2,2,1775,1457.0,318.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,381,High Risk
2013-04-01,2,2,1952,1663.0,289.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,298,High Risk
2013-05-01,2,2,2262,1996.3333333333333,265.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,499,High Risk
2013-06-01,2,2,2313,2175.6666666666665,137.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,415,High Risk
2013-07-01,2,2,2437,2337.3333333333335,99.66666666666652,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,177,High Risk
2013-08-01,2,2,2220,2323.3333333333335,-103.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,429,High Risk
2013-09-01,2,2,2021,2226.0,-205.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,375,High Risk
2013-10-01,2,2,1884,2041.6666666666667,-157.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,421,High Risk
2013-11-01,2,2,1964,1956.3333333333333,7.6666666666667425,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,379,High Risk
2013-12-01,2,2,1518,1788.6666666666667,-270.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,177,High Risk
2014-01-01,2,2,1501,1661.0,-160.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,235,High Risk
2014-02-01,2,2,1616,1545.0,71.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,368,High Risk
2014-03-01,2,2,2047,1721.3333333333333,325.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,329,High Risk
2014-04-01,2,2,2300,1987.6666666666667,312.33333333333326,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,473,High Risk
2014-05-01,2,2,2558,2301.6666666666665,256.3333333333335,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,491,High Risk
2014-06-01,2,2,2563,2473.6666666666665,89.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,183,High Risk
2014-07-01,2,2,2774,2631.6666666666665,142.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,346,High Risk
2014-08-01,2,2,2520,2619.0,-99.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,225,High Risk
2014-09-01,2,2,2218,2504.0,-286.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,456,High Risk
2014-10-01,2,2,2199,2312.3333333333335,-113.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,252,High Risk
2014-11-01,2,2,2277,2231.3333333333335,45.666666666666515,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,102,High Risk
2014-12-01,2,2,1699,2058.3333333333335,-359.3333333333335,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,300,High Risk
2015-01-01,2,2,1572,1849.3333333333333,-277.33333333333326,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,387,High Risk
2015-02-01,2,2,1519,1596.6666666666667,-77.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,480,High Risk
2015-03-01,2,2,2072,1721.0,351.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,362,High Risk
2015-04-01,2,2,2433,2008.0,425.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,400,High Risk
2015-05-01,2,2,2696,2400.3333333333335,295.6666666666665,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,145,High Risk
2015-06-01,2,2,2756,2628.3333333333335,127.66666666666652,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,475,High Risk
2015-07-01,2,2,2883,2778.3333333333335,104.66666666666652,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,351,High Risk
2015-08-01,2,2,2728,2789.0,-61.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,368,High Risk
2015-09-01,2,2,2383,2664.6666666666665,-281.6666666666665,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,405,High Risk
2015-10-01,2,2,2349,2486.6666666666665,-137.66666666666652,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,318,High Risk
2015-11-01,2,2,2482,2404.6666666666665,77.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,134,High Risk
2015-12-01,2,2,1829,2220.0,-391.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,204,High Risk
2016-01-01,2,2,1725,2012.0,-287.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,423,High Risk
2016-02-01,2,2,1808,1787.3333333333333,20.666666666666742,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,276,High Risk
2016-03-01,2,2,2294,1942.3333333333333,351.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,224,High Risk
2016-04-01,2,2,2592,2231.3333333333335,360.6666666666665,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,137,High Risk
2016-05-01,2,2,2829,2571.6666666666665,257.3333333333335,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,365,High Risk
2016-06-01,2,2,2909,2776.6666666666665,132.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,115,High Risk
2016-07-01,2,2,3153,2963.6666666666665,189.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,418,High Risk
2016-08-01,2,2,2921,2994.3333333333335,-73.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,328,High Risk
2016-09-01,2,2,2660,2911.3333333333335,-251.33333333333348,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,166,High Risk
2016-10-01,2,2,2608,2729.6666666666665,-121.66666666666652,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,355,High Risk
2016-11-01,2,2,2558,2608.6666666666665,-50.666666666666515,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,194,High Risk
2016-12-01,2,2,1837,2334.3333333333335,-497.3333333333335,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,402,High Risk
2017-01-01,2,2,1733,2042.6666666666667,-309.66666666666674,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,175,High Risk
2017-02-01,2,2,1801,1790.3333333333333,10.666666666666742,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,296,High Risk
2017-03-01,2,2,2379,1971.0,408.0,2292.133333333333,491.90192858397387,2147.3927845693115,18192.326117902645,235,High Risk
